ab_local_cnt,ab_local_ratio,ab_mobile_cnt,ads_contact_cnt,ads_mp_contact_cnt,ali_rain_score,area_risk_level,bj_ecommerce_score,bj_jc_m36_consume_cnt,bjtz_app_mass_high_num_m12,bjtz_app_use_num_m12,bwjk_risk_tags,bwjk_risk_type,bwjk_score,cl_fraud_score_ronghui,credit_behavior_score,credit_device_score,credit_device_score_ppx,credit_general_credit_score,credit_location_score,credit_overdue_probability_ppx,credit_phone_score,credit_repayment_score_bj,credit_repayment_score_bj_2,credit_score_ronghuixf,credit_score_tq,credit_sma_score_ppx,cs_hc_xdf,cs_lingzhi_score_fullink,cs_multi_score_ronghuidt,cs_swg_bai_score,cust_age,cust_apply_age,cust_birth_date,cust_id_area,cust_work_city,duotou_br_alf_apirisk_all_mean,duotou_br_alf_apirisk_d180_mean,duotou_br_alf_apirisk_d90_mean,duotou_br_alf_count_cell,duotou_br_als_m12_id_caon_allnum,duotou_br_als_m12_id_pdl_orgnum,duotou_br_als_m1_cell_caon_allnum,duotou_br_als_m1_cell_nbank_allnum,duotou_br_als_m1_id_nbank_allnum,duotou_br_als_m1_id_nbank_orgnum,duotou_br_als_m1_id_pdl_orgnum,duotou_br_als_m3_id_nbank_sloan_allnum,duotou_br_als_m6_id_tot_mons,dxm_dt_90d_other_org_cnt,fraud_level_tq,frd_total_count,frd_xffq_count,frd_xfjr_count,hds_36m_day_max_purchase_cnt_excp_doub11_12,hds_36m_day_max_purchase_money_excp_doub11_12,hds_36m_doub11_12_purchase_cnt,hds_36m_doub11_12_total_purchase_money,hds_36m_month_max_purchase_cnt_excp_doub11_12,hds_36m_month_max_purchase_money_excp_doub11_12,hds_36m_purchase_steady,hds_36m_total_purchase_cnt,hds_36m_total_purchse_money,hds_6m_total_purchase_cnt,hds_addr_rich_rank,hds_consume_cat_rich_rank,hds_consume_rich_rank,hds_consume_rich_rank_in_day,hds_consume_rich_rank_in_draw,hds_consume_rich_rank_in_night,hds_cust_aging_rank,hds_cust_rich_rank,hds_first_consumetime_aging_rank,hds_last_consume_time_aging_rank,hds_month_cnt_from_most_early_purchase_time,hds_month_cnt_from_recent_purchase_time,hds_month_consumme_ability,hds_month_consumme_active_rank,hds_pay_record_month_cnt,hds_phone_rich_rank,hds_recent_consumme_ability,hds_total_consumme_ability,hds_total_consumme_active_rank,hds_total_otherplatform_cnt,hds_total_tmallid_cnt,idcard_adres_district,idcard_district,idcard_district_grade,immediate_relation_cnt,kn_relationname_notempty_count,life_app_cnt,loan_app_cnt,mg_callb_cf_searched_total_cnt_30d,mg_callb_pct_cnt_org_cf_24m,mg_callb_searched_cash_org_cnt_5m,mg_callb_searched_cf_org_cnt_30d,mg_callb_searched_cf_org_cnt_90d,mg_callb_searched_total_org_cnt_24m,mg_callb_weight_be_all,mp_grand_1,mp_grand_2,newsreading_app_cnt,night2_6m_use_time,ocr_legality_id_photo_back,ocr_legality_screen_back,ocr_legality_screen_front,ope_total_time_in_use,polly_lbs_address_gradebyaddress,pre_loan_amount,pre_loan_install,relation_contact_cnt,rl_check_channel,rl_confidence,self_cust_tb_zmscore,selffill_degree,sh_recent_loan_apply_trend3,sh_recent_medium_apply_ratio,sh_recent_online_cashloan_apply_trend3,study_app_cnt,systemtool_app_cnt,td_1m_idcard_lending_cnt,td_1m_p2p_cnt,td_1m_total_cnt,td_3m_dxxj_cnt,td_3m_idcard_lending_cnt,td_3m_phone_no_lending_cnt,td_3m_total_cnt,td_3m_xedk_cnt,td_3m_ybxj_cnt,td_xgb_score,td_xyf_dq_score,td_zhixin_score,tx_ty_risk_score,tz_evesums_m12_verif_sum,tz_evesums_m24_verif_sum,tz_evesums_m3_verif_sum,tz_evesums_m6_verif_sum,tz_long_score,tz_platform_infos_m12_verif_count,tz_platform_infos_m24_verif_count,tz_platform_infos_m6_verif_count,umeng_score,upa_avg_consume_amt_12m,upa_avg_consume_amt_6m,upa_avg_consume_cnt_12m,upa_avg_deal_amt_12m,upa_avg_deal_amt_3m,upa_consume_amt_bt_9_to_18_12m,upa_consume_amt_bt_9_to_18_3m,upa_deal_amt_12m,upa_deal_amt_ecpt_wholesale_12m,upa_deal_amt_ecpt_wholesale_6m,upa_deal_amt_in_work_day_and_hours_3m,upa_deal_cnt_12m,upa_debit_card_score,upa_earliest_deal_date_from_201101,upa_failed_deal_amt_12m,upa_failed_deal_amt_6m,upa_failed_deal_cnt_12m,upa_failed_deal_cnt_3m,upa_failed_deal_cnt_6m,upa_failed_deal_days_12m,upa_fund_shortage_amt_12m,upa_fund_shortage_amt_6m,upa_fund_shortage_cnt_12m,upa_fund_shortage_cnt_3m,upa_fund_shortage_days_12m,upa_fund_shortage_days_6m,upa_max_consume_amt_12m,upa_max_consume_amt_6m,upa_max_deal_amt_12m,upa_max_deal_amt_6m,upa_min_consume_amt_12m,upa_min_deal_amt_12m,upa_other_service_cnt_12m,upa_paid_months_12m,upa_query_days_6m,upa_recent_deal_date_12m,upa_recent_deal_time_12m,upa_total_consume_amt_12m,upa_total_deal_amt_low_limit_12m,upa_total_deal_cnt_first_mcc_12m,yxrh_query_cnt_today,zcaf_composite_score,zcaf_decision_suggest,zcaf_second_order_overdue_cnt,fpd4,create_month,cust_no
68.0,0.8,83.0,85.0,84.0,94.36,2.0,-99.0,-99.0,5.0,7.0,2.0,1.0,77.23,62.0,507.0,545.0,-99.0,508.0,736.0,-99.0,-99.0,617.0,521.0,0.12217384380000001,511.0,-99.0,557.0,471.0,7.0,-99.0,28.0,28.0,19910219.0,533024.0,530100.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.0,85.0,9.0,1.0,0.0,0.8595,1.0,0.0,0.0,11.0,93.54,-99.0,-99.0,3.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,30000.0,6.0,12.0,5.0,100.0,2.0,-99.0,33.33,102.0,0.0,0.0,7.0,-99.0,-99.0,-99.0,-99.0,2.0,2.0,2.0,-99.0,-99.0,0.328605443239212,0.0236,459.0,70.0,16.0,16.0,1.0,4.0,492.0,9.0,9.0,3.0,675.0,390.08,780.17,0.4167,390.08,0.0,1613.36,0.0,4681.0,4681.0,5.0,0.0,5.0,233.0,20190628.0,21730.0,18845.0,34.0,5.0,23.0,23.0,21730.0,18845.0,34.0,5.0,23.0,14.0,2931.28,2931.28,2931.28,2931.28,10.96,10.96,30.0,3.0,10.0,20190913.0,20190913160000.0,4681.0,986.0,3685.0,0.0,419.0,4.0,-99.0,1,2020-02,160051174904
14.0,0.74,18.0,19.0,19.0,90.14,2.0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,59.0,359.0,545.0,0.572,408.0,696.0,0.12297999999999999,-99.0,397.0,411.0,0.18772564600000002,569.0,551.0,513.0,553.0,13.0,65.7,26.0,26.0,19931010.0,450124.0,450124.0,8.399999999999999,8.399999999999999,8.399999999999999,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,-99.0,1.0,2.0,1.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,451123.0,-99.0,-99.0,1.0,19.0,1.0,1.0,0.0,0.2155,1.0,0.0,0.0,1.0,-99.0,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.002,-99.0,3.0,-99.0,-99.0,2.0,3.0,84.63799999999999,1.0,5.0,104.0,104.0,-99.0,0.0,0.0,2.0,-99.0,2.0,-99.0,2.0,2.0,2.0,-99.0,1.0,0.0272151026874781,0.0116,572.0,62.0,1.0,1.0,1.0,1.0,600.0,1.0,1.0,1.0,482.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,0,2020-03,160051929418
1.0,0.06,17.0,18.0,19.0,63.59,3.0,624.0,7.0,1.0,1.0,0.0,0.0,68.08,65.0,506.0,850.0,0.13011,618.0,626.0,0.05706,-99.0,354.0,532.0,0.0324117354,606.0,612.0,608.0,532.0,0.0,63.9,23.0,-99.0,19961025.0,362334.0,361130.0,8.319999999999999,8.181818181818182,10.32,3.0,5.0,8.0,-99.0,2.0,2.0,2.0,-99.0,-99.0,4.0,-99.0,0.0,6.0,3.0,2.0,2.0,89.7,0.0,0.0,2.0,89.7,0.2817936245423444,8.0,298.5,0.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,6.0,5.0,36.0,15.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,0.0,2.0,-99.0,362334.0,3.0,4.0,18.0,0.0,0.0,1.0,0.6485,1.0,1.0,1.0,5.0,98.11,0.0,1.0,0.0,-99.0,1.0,0.0,0.0,-99.0,9.0,30000.0,12.0,5.0,3.0,79.8,2.0,40.0,104.0,104.0,-99.0,0.0,0.0,4.0,-99.0,4.0,2.0,6.0,6.0,6.0,-99.0,3.0,0.0783009082078934,0.0104,542.0,82.0,9.0,10.0,0.0,2.0,600.0,7.0,7.0,2.0,665.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,517.0,2.0,1.0,0,2020-03,160052241573
882.0,0.86,928.0,1044.0,945.0,6.95,1.0,722.0,43.0,-99.0,-99.0,2.0,1.0,68.08,24.0,428.0,545.0,0.12347000000000001,561.0,723.0,0.0212,-99.0,702.0,672.0,0.0074175607999999995,741.0,687.0,704.0,599.0,3.0,75.0,37.0,37.0,19820917.0,522422.0,520502.0,6.0,8.399999999999999,8.399999999999999,2.0,-99.0,-99.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0,205.0,1.0,129.0,19.0,577.9,1.1034509213902066,68.0,2217.63,13.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,5.0,6.0,3.0,33.0,3.0,5.0,4.0,17.0,2.0,4.0,6.0,6.0,1.0,2.0,-99.0,-99.0,-99.0,6.0,1044.0,12.0,2.0,0.0,0.2155,1.0,0.0,0.0,1.0,70.42,-99.0,-99.0,4.0,-99.0,1.0,0.0,0.0,-99.0,4.0,30000.0,12.0,9.0,3.0,73.539,-99.0,30.0,104.0,104.0,-99.0,1.0,13.0,2.0,1.0,2.0,-99.0,3.0,1.0,3.0,-99.0,-99.0,0.0260271988809109,0.0036,716.0,13.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,723.0,7898.67,12200.33,0.8333,7898.67,22734.0,78344.6,54345.6,94784.0,94784.0,6.0,54345.6,10.0,825.0,20141217.0,12881.0,3315.0,37.0,3.0,17.0,28.0,12743.0,3315.0,33.0,3.0,24.0,10.0,38678.2,38678.2,38678.2,38678.2,2857.5,2857.5,15.0,7.0,2.0,20200103.0,20200103160000.0,94784.0,0.0,68202.0,0.0,603.0,1.0,-99.0,0,2020-03,160052931739
66.0,0.97,67.0,68.0,68.0,35.99,2.0,640.0,20.0,1.0,3.0,1.0,2.0,8.16,56.0,711.0,545.0,0.055720000000000006,696.0,623.0,0.018080000000000002,491.0,702.0,594.0,0.2407320021,404.0,699.0,678.0,583.0,3.0,70.2,22.0,20.0,19980228.0,350123.0,350123.0,7.131428571428572,6.800000000000002,5.85,1.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,-99.0,6.0,4.0,4.0,3.0,1.0,1.0,14.0,224.67,0.0,0.0,14.0,224.67,1.0493614585786373,37.0,790.26,4.0,3.0,5.0,4.0,5.0,1.0,4.0,2.0,5.0,6.0,3.0,35.0,3.0,4.0,4.0,15.0,3.0,3.0,4.0,5.0,2.0,3.0,-99.0,350123.0,1.0,5.0,68.0,9.0,4.0,0.0,0.8377,1.0,0.0,0.0,10.0,86.17,-99.0,-99.0,3.0,-99.0,1.0,0.0,0.0,-99.0,3.0,5000.0,12.0,10.0,3.0,89.447,2.0,10.0,60.0,40.0,66.67,0.0,6.0,2.0,-99.0,2.0,1.0,3.0,3.0,3.0,-99.0,1.0,0.0304290875792503,0.009000000000000001,577.0,48.0,1.0,1.0,1.0,1.0,584.0,1.0,1.0,1.0,837.0,79.17,158.33,0.0833,120.83,0.0,0.0,0.0,1450.0,1450.0,2.0,0.0,2.0,19.0,20170717.0,2663.0,2082.0,20.0,2.0,7.0,15.0,2582.0,2082.0,17.0,2.0,13.0,5.0,1048.99,1048.99,1048.99,1048.99,1047.22,551.91,3.0,1.0,0.0,20190925.0,20190925080000.0,950.0,1450.0,950.0,0.0,521.0,2.0,-99.0,0,2020-03,160023538926
4.0,0.29,13.0,14.0,14.0,70.62,4.0,-99.0,-99.0,0.0,1.0,0.0,0.0,0.0,67.0,445.0,572.0,0.45016999999999996,409.0,630.0,0.12728,552.0,617.0,649.0,0.10255301650000001,656.0,548.0,617.0,582.0,4.0,56.2,33.0,-99.0,19860718.0,511681.0,442000.0,8.759999999999998,8.571428571428571,8.16,2.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,-99.0,3.0,-99.0,1.0,3.0,1.0,2.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,4.0,30000.0,12.0,4.0,3.0,81.744,2.0,5.0,66.67,50.0,75.0,0.0,7.0,2.0,-99.0,2.0,2.0,3.0,2.0,3.0,-99.0,1.0,0.0449169836938381,0.0072,612.0,65.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,695.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,372.0,289.0,8.0,4.0,6.0,7.0,372.0,289.0,8.0,4.0,7.0,5.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,1.0,0,2020-03,160029888594
135.0,0.36,375.0,379.0,380.0,94.18,3.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,48.0,554.0,745.0,0.4875,452.0,665.0,0.41217,-99.0,617.0,-99.0,0.011380999,515.0,433.0,584.0,608.0,7.0,-99.0,31.0,31.0,19880509.0,430723.0,442000.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,2.0,2.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,430382.0,430723.0,1.0,6.0,383.0,0.0,0.0,0.0,0.6485,1.0,0.0,0.0,5.0,92.21,0.0,8.0,0.0,-99.0,0.975,0.025,0.0,-99.0,-99.0,10000.0,6.0,9.0,2.0,0.9358200000000001,3.0,10.0,104.0,104.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,2.0,2.0,2.0,-99.0,2.0,0.0557963661849499,0.012,573.0,40.0,10.0,14.0,0.0,5.0,437.0,7.0,9.0,3.0,603.0,766.67,859.17,4.5833,766.67,625.33,3835.07,1033.06,9200.0,8683.0,40.0,516.53,55.0,19.0,20180831.0,25703.0,19240.0,67.0,19.0,50.0,39.0,24903.0,18590.0,64.0,17.0,37.0,28.0,945.51,620.38,945.51,620.38,3.3,3.3,89.0,12.0,1.0,20191111.0,20191111120000.0,9200.0,7222.0,3233.0,0.0,439.0,4.0,0.0,0,2020-01,160034722740
26.0,0.81,31.0,32.0,33.0,38.57,5.0,529.0,3.0,3.0,4.0,3.0,2.0,70.15,54.0,387.0,679.0,0.43291,443.0,575.0,0.07792,599.0,590.0,565.0,0.027102386099999997,467.0,588.0,572.0,479.0,8.0,66.0,33.0,-99.0,19861023.0,372924.0,320583.0,9.27457627118644,9.68,9.6,2.0,7.0,4.0,1.0,7.0,5.0,4.0,2.0,1.0,4.0,-99.0,2.0,7.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0,2.0,3.0,4.0,1.0,-99.0,-99.0,5.0,3.0,-99.0,-99.0,4.0,3.0,-99.0,2.0,1.0,2.0,3.0,-99.0,-99.0,-99.0,372924.0,1.0,3.0,32.0,3.0,3.0,0.0,0.7819,1.0,0.0,0.0,8.0,97.75,3.0,0.0,0.0,-99.0,1.0,0.0,0.0,-99.0,3.0,-99.0,-99.0,4.0,3.0,71.68,3.0,10.0,103.0,103.0,104.0,0.0,5.0,4.0,-99.0,4.0,1.0,7.0,6.0,7.0,-99.0,1.0,0.0611822567880154,0.0053,638.0,57.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,597.0,2174.5,1448.67,3.8333,2174.5,1554.0,14931.42,4472.7,26094.0,24749.0,9.0,5.0,46.0,979.0,20170612.0,24529.0,10726.0,54.0,5.0,21.0,33.0,24529.0,10726.0,54.0,5.0,33.0,13.0,3237.98,3000.0,3237.98,3000.0,5.0,5.0,44.0,11.0,0.0,20200124.0,20200124160000.0,26094.0,11144.0,10727.0,0.0,517.0,2.0,-99.0,0,2020-03,160043499701
69.0,0.97,70.0,71.0,72.0,86.64,2.0,-99.0,-99.0,0.0,1.0,-99.0,-99.0,-99.0,63.0,557.0,745.0,0.08627,689.0,691.0,0.032639999999999995,-99.0,795.0,493.0,0.028052795,606.0,655.0,678.0,654.0,0.0,61.3,38.0,-99.0,19810401.0,440923.0,440112.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.0,6.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,440923.0,2.0,2.0,71.0,0.0,0.0,1.0,0.3836,1.0,1.0,1.0,2.0,61.66,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.004,-99.0,6.0,30000.0,12.0,3.0,3.0,81.32600000000001,2.0,20.0,102.0,33.33,103.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,6.0,6.0,-99.0,1.0,0.0366898514330387,0.0093,562.0,37.0,4.0,6.0,0.0,1.0,433.0,2.0,3.0,1.0,779.0,15983.58,3833.33,0.75,18930.67,3050.33,191802.6,0.0,227168.0,227168.0,3.0,0.0,18.0,965.0,20170418.0,23450.0,0.0,4.0,0.0,0.0,3.0,23450.0,0.0,4.0,0.0,3.0,0.0,133822.05,25467.23,133822.05,25467.23,1170.92,1170.92,2.0,6.0,1.0,20190930.0,20190930010000.0,191803.0,0.0,143700.0,0.0,-99.0,0.0,-99.0,0,2020-01,160050814404
400.0,0.85,465.0,471.0,468.0,45.64,2.0,464.0,1.0,2.0,4.0,0.0,0.0,68.08,56.0,558.0,507.0,0.27688,454.0,736.0,0.06475,-99.0,646.0,451.0,0.160388068,501.0,602.0,602.0,514.0,12.0,63.1,25.0,25.0,19940404.0,533223.0,530723.0,6.72,6.100000000000001,6.514285714285713,3.0,2.0,2.0,-99.0,1.0,1.0,1.0,-99.0,2.0,4.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,-99.0,-99.0,1.0,1.0,1.0,-99.0,0.0,1.0,1.0,0.0,0.0,-99.0,1.0,0.0,-99.0,1.0,-99.0,-99.0,1.0,0.0,-99.0,-99.0,-99.0,4.0,472.0,7.0,3.0,0.0,0.7020000000000001,1.0,0.0,0.0,6.0,98.74,-99.0,-99.0,0.0,-99.0,0.996,0.004,0.022000000000000002,-99.0,3.0,-99.0,-99.0,7.0,3.0,73.516,2.0,5.0,33.33,33.33,0.0,0.0,9.0,3.0,-99.0,3.0,1.0,5.0,5.0,5.0,-99.0,-99.0,0.0313982181251049,0.0227,631.0,66.0,5.0,5.0,3.0,5.0,497.0,4.0,4.0,4.0,643.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,405179.0,284.0,800.0,41.0,47.0,101.0,405179.0,284.0,800.0,41.0,101.0,33.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,384.0,-99.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,0.0,-99.0,0,2020-03,160051221271
183.0,0.85,197.0,213.0,201.0,56.81,3.0,659.0,24.0,1.0,1.0,2.0,2.0,63.28,46.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.008490000000000001,-99.0,692.0,524.0,0.0365846575,606.0,755.0,650.0,585.0,5.0,67.7,32.0,-99.0,19880205.0,220112.0,220103.0,6.539999999999999,5.8,10.8,2.0,3.0,1.0,-99.0,1.0,1.0,1.0,-99.0,-99.0,3.0,-99.0,1.0,5.0,0.0,1.0,7.0,283.8,0.0,0.0,14.0,308.7,0.9537268889706778,39.0,1096.79,4.0,2.0,5.0,3.0,5.0,1.0,4.0,2.0,5.0,6.0,3.0,33.0,4.0,4.0,4.0,12.0,1.0,3.0,5.0,5.0,3.0,1.0,-99.0,220112.0,1.0,14.0,221.0,6.0,4.0,0.0,0.5819,1.0,0.0,0.0,4.0,79.82,-99.0,-99.0,0.0,-99.0,0.9990000000000001,0.001,0.004,-99.0,4.0,10000.0,6.0,21.0,3.0,74.02199999999999,0.0,5.0,33.33,66.67,0.0,0.0,6.0,3.0,-99.0,3.0,1.0,5.0,4.0,5.0,-99.0,-99.0,0.0265283342450857,0.0123,663.0,38.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-98.0,7673.33,5665.17,4.0,7673.33,4568.0,70055.34,8314.29,92080.0,78380.0,21.0,6250.21,48.0,25.0,20130321.0,98173.0,64755.0,63.0,20.0,39.0,44.0,97385.0,64755.0,61.0,20.0,43.0,25.0,8314.48,2986.18,8314.48,2986.18,66.1,66.1,33.0,12.0,0.0,20200122.0,20200122130000.0,92080.0,8677.0,48279.0,0.0,533.0,2.0,0.0,0,2020-03,160052440689
28.0,0.38,72.0,73.0,73.0,60.17,4.0,501.0,1.0,0.0,2.0,0.0,0.0,0.0,64.0,459.0,585.0,0.44522,415.0,597.0,0.11688,-99.0,646.0,622.0,0.0441437855,511.0,555.0,586.0,648.0,4.0,61.2,27.0,27.0,19921207.0,500236.0,331000.0,8.399999999999999,8.399999999999999,8.399999999999999,2.0,3.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,3.0,-99.0,1.0,5.0,1.0,1.0,1.0,44.9,0.0,0.0,1.0,44.9,0.0,1.0,44.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,5.0,29.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,500102.0,-99.0,-99.0,6.0,73.0,6.0,2.0,0.0,0.2155,1.0,0.0,0.0,1.0,33.77,-99.0,-99.0,2.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,14.0,3.0,79.157,2.0,10.0,100.0,33.33,100.0,0.0,7.0,5.0,-99.0,5.0,1.0,5.0,5.0,5.0,-99.0,1.0,0.0691762268543243,0.0076,679.0,80.0,2.0,2.0,0.0,1.0,600.0,2.0,2.0,1.0,606.0,2154.0,4258.0,15.0,2154.0,4260.67,9154.34,5553.59,25848.0,25848.0,177.0,4500.67,180.0,131.0,20161227.0,791.0,751.0,7.0,2.0,5.0,6.0,791.0,751.0,5.0,1.0,4.0,3.0,1000.4,1000.4,1000.4,1000.4,99.37,99.37,22.0,7.0,23.0,20200131.0,20200131190000.0,25848.0,17448.0,21444.0,0.0,529.0,2.0,1.0,0,2020-03,160052636327
165.0,0.98,167.0,168.0,169.0,67.37,2.0,561.0,1.0,6.0,8.0,1.0,1.0,63.28,64.0,561.0,828.0,0.08091,542.0,691.0,0.033710000000000004,536.0,531.0,495.0,0.044066916,511.0,652.0,637.0,420.0,6.0,65.6,33.0,33.0,19860708.0,441224.0,440100.0,8.35,9.9,10.8,2.0,10.0,4.0,-99.0,1.0,1.0,1.0,1.0,-99.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,9.8,0.0,0.0,1.0,9.8,0.0,1.0,9.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,5.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,433130.0,441224.0,4.0,0.0,168.0,0.0,0.0,0.0,0.9201,3.0,0.0,0.0,15.0,84.01,-99.0,-99.0,0.0,-99.0,1.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,0.0,2.0,0.939666,-99.0,1.0,104.0,104.0,-99.0,0.0,0.0,6.0,-99.0,6.0,-99.0,9.0,9.0,9.0,1.0,2.0,0.0633375942707062,0.0116,634.0,69.0,6.0,6.0,2.0,5.0,600.0,4.0,4.0,4.0,744.0,2774.25,714.67,3.0,2774.25,160.67,5008.28,398.03,33291.0,33291.0,13.0,180.0,36.0,902.0,20180530.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5257.52,3302.02,5257.52,3302.02,20.0,20.0,12.0,12.0,0.0,20200103.0,20200103120000.0,33291.0,4732.0,26717.0,0.0,515.0,2.0,-99.0,0,2020-03,160052915633
